idx,title,issue,issue_date,expiry_date,strap,summary,body,updated_date,type,sitecode,published,author,commentboard,tid
179279,IndiaÕs labour challenge,,9/17/2013 0:00,9/17/2113 0:00,/files/image/HRM/Matthew_Chacko_cover.jpg,"Mathew Chacko, Kochhar & Co, India, shares how HR can develop a strategic approach to address pressing labour issues in the country","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5ToNAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5ToNAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/12/2013 0:00,780,HRM,1,,0,780
179281,Workforce planning in healthcare,,9/24/2013 0:00,9/24/2113 0:00,/files/image/HRM/Moh_kwang_cheak_cover.jpg,Singapore needs 70% more healthcare talent by 2030. Tan Kwang Cheak of MOH Holdings shares how HR in the industry is ramping up talent supply,"<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5WoKwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5WoKwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/12/2013 0:00,780,HRM,1,,0,780
179285,RBS: Variable rewards unlock oneÕs full potential,,12/31/2013 0:00,12/26/2113 0:00,/files/image/HRM/rbs_inter_cover.jpg,Noel Teotico and Trevor Blackman of RBS share how the bank uses total rewards to boost engagement levels in the workforce,"<p><iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5ThWQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5ThWQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",9/12/2013 0:00,780,HRM,1,,0,780
180056,Air AsiaÕs talent strategy,,10/8/2013 0:00,10/8/2113 0:00,/files/image/HRM/wan_ezrin_cover.jpg,"Wan Ezrin, Group People Strategy, Air Asia tells us more about how his organisation attracts and retains talent in the competitive budget airline industry","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5XpWgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5XpWgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/4/2013 0:00,780,HRM,1,,0,780
180060,The changing face of HR,,11/19/2013 0:00,11/19/2113 0:00,/files/image/HRM/anand_pillai_cover.jpg,"Anand Pillai, Chief Learning Officer and Senior Executive VP, Reliance Industries, India shares his views on how HR can overcome its limitations as a strategic function","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5XqBwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5XqBwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/4/2013 0:00,780,HRM,1,,0,780
180062,Managing a 4-gen workforce,,10/22/2013 0:00,10/22/2113 0:00,/files/image/HRM/jaclyn_lee_cover(1).jpg,"Jaclyn Lee, Senior Director Ð HR, SUTD, shares how the university addresses diversity in its workforce by customising compensations and benefits packages to suit the needs and wants of all employees","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5X0DgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5X0DgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/4/2013 0:00,780,HRM,1,,0,780
180609,Graduate development at SingTel,,12/10/2013 0:00,12/12/2113 0:00,/files/image/HRM/cara_reil_cover.jpg,"Cara Reil, Vice President, Talent Management & Development, SingTel, shares some insights on how to attract, engage and retain fresh graduates","<p><iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5bfNgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5bfNgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/18/2013 0:00,780,HRM,1,,0,780
180914,How to build a culture of recognition at the workplace,,11/12/2013 0:00,11/12/2113 0:00,/files/image/HRM/chester_elton_cover.jpg,"Different people have different motivations. The man behind the national best-seller ÒThe Carrot PrincipleÓ, Chester Elton, shares how HR can up the communication ante with employees and come up with good rewards and recognition schemes that will appeal to staff","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5enSwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5enSwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/29/2013 0:00,780,HRM,1,,0,780
181010,Changing face of recruitment today,,11/5/2013 0:00,11/5/2113 0:00,/files/image/HRM/alistar_cox_cover.jpg,"Alistair Cox, CEO, Hays shares his thoughts on how Asia will be impacted by the evolving jobs market in the UK  and the entrance of social media in recruitment","<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5b5AgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5b5AgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",10/31/2013 0:00,780,HRM,1,,0,780
181072,McDonald's: Bridging the generation gap,,12/17/2013 0:00,12/31/2113 0:00,/files/image/HRM/shaun_ruming2013_cover.jpg,"How does McDonaldÕs bridge the generation gap in its diverse workforce and keep employees engaged? Shaun Rumming, VP Ð HR & Training, APMEA shares the fast food chainÕs best practices","<p><iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5eZOAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5eZOAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/4/2013 0:00,780,HRM,1,,0,780
181292,Motivating staff towards sustainable engagement,,1/6/2014 0:00,1/9/2114 0:00,/files/image/HRM/rita_haque_cover.jpg,"Rita Haque, Learning and development director for Club 21, shares how she uses training to motivate staff, giving them an extra push to excel in their jobs and in the process, stimulating a positive overall workplace psychology","<p><iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5fTYQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5fTYQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed></p>",11/11/2013 0:00,780,HRM,1,,0,780
182536,Grooming young talent at Advanced Micro Devices,,12/24/2013 0:00,12/19/2113 0:00,/files/image/HRM/miles_horca_cover.jpg,"Miles Horca, Global HR Shared Services Leader, Advanced Micro Devices shares the finer points of creating a world-class graduate development programme","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5b5JgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5b5JgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",12/17/2013 0:00,780,HRM,1,,0,780
182660,How can HR drive employee development?,,1/14/2014 0:00,1/9/2114 0:00,/files/image/HRM/david_cohen_cover.jpg,International speaker and author David Cohen shares how HR can help push the talent management agenda forward,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5meQwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5meQwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",12/20/2013 0:00,780,HRM,1,,0,780
182981,Choosing accommodation for expat staff,,2/4/2014 0:00,2/6/2114 0:00,/files/image/HRM/craig_ryanNEW_cover.jpg,"Craig Ryan, MD Ð APAC, Oakwood Worldwide, shares relocation and global mobility trends for 2014","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5nhJwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5nhJwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",1/14/2014 0:00,780,HRM,1,,0,780
182982,IT training for one and all,,1/21/2014 0:00,1/23/2114 0:00,/files/image/HRM/robert_brower_cover.jpg,"IT training is important for all staff, including non-IT ones. Robert Brower, VP Ð Worldwide Customer Support & Training, CommVault, shares tips on including all employees in an IT training programme","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5n4MwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5n4MwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",1/14/2014 0:00,780,HRM,1,,0,780
183458,Tailored talent management,,1/28/2014 0:00,1/28/2114 0:00,/files/image/HRM/saurabh_nigam_cover.jpg,"Saurabh Nigam, Vice President- HR, Beroe, shares some pointers on building a business case for talent management, and how to customise it to meet the needs of different employees","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5qZBgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5qZBgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",1/27/2014 0:00,780,HRM,1,,0,780
183925,McDonaldÕs talent pipeline for the future,,2/11/2014 0:00,2/11/2114 0:00,/files/image/HRM/Sehr_ahmed_cover.jpg,"Sehr Ahmed, Senior Director & HR Partner, McDonaldÕs, shares more on her organisationÕs ambitious growth plans and the HR challenges that lie ahead","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5ivTwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5ivTwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",2/10/2014 0:00,780,HRM,1,,0,780
184142,How to use Workforce Analytics?,,2/18/2014 0:00,2/18/2114 0:00,/files/image/HRM/mercer2014_cover.jpg,"Brian J. Kelly, Partner, Workforce Analytics & Planning Global Practice Leader, Mercer shares how easy it can be for HR to use workforce analytics","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5q3IQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5q3IQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",2/14/2014 0:00,780,HRM,1,,0,780
184345,Giving every employee a stake in the business,,2/23/2014 0:00,2/26/2114 0:00,/files/image/HRM/gaurav_sharma_cover.jpg,"Gaurav Sharma, HR Director, Coca-Cola Singapore Beverages shares how instilling a sense of ownership in employees helps to create higher engagement levels within the workforce","<iframe allowfullscreen="""" frameborder=""0"" height=""225"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99608967?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""300""></iframe>",2/20/2014 0:00,780,HRM,1,,0,780
184571,hrm awards 2014 highlights,,3/4/2014 0:00,1/1/2114 0:00,/files/image/HRM/2014_awards_highlights_cover_play.jpg,"A record breaking 800 plus HR and business leaders flocked to the industryÕs most anticipated night of the year to celebrate and reward great HR at the 11th Annual HRM Awards at The Ritz-Carlton, Millenia Singapore. Living up to its name as being Òthe OscarsÓ of the local HR industry by The Straits Times, the event was the biggest and most spectacular one yet.","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5uJeQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5uJeQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",2/25/2014 0:00,780,HRM,1,,0,780
184895,Times Software Award for Best Use of Technology,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/timessoftware2014_cover_play.jpg,Winner: Hewlett-Packard Singapore,"<iframe src=""http://blip.tv/play/h7dgg5u%2BUQA.html?p=1"" width=""300"" height=""250"" frameborder=""0"" allowfullscreen></iframe><embed type=""application/x-shockwave-flash"" src=""http://a.blip.tv/api.swf#h7dgg5u+UQA"" style=""display:none""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184899,SIM Professional Development Award for Best Talent Management Practices,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/sim2014_cover_play.jpg,Winner: UBS AG,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BUAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+UAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184901,Lanson Place Award for Champion of HR,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/lanson2014_cover_play.jpg,"Winner: Yuen Kuan Moon, CEO Consumer Singapore, SingTel Group","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BTwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+TwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184902,STJobs Award for Best Employer Branding,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/stjobs2014_cover_play.jpg,Winner: Hewlett-Packard Singapore,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BTgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+TgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184904,Robert Walters Award for Best HR Leader,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/robertwalters2014_cover_play.jpg,"Winner: Audrey Chin, Director HR, McDonaldÕs Restaurants","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BTQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+TQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184905,"Kaplan Professional Award for Best Training, Learning & Development",,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/kaplan2014_cover_play.jpg,Winner: UBS AG,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BSgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+SgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184906,Capita Award for Best HR Team,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/capita_award2014_cover_play.jpg,Winner: American Express,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BPwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+PwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184907,Grass Roots Award for Best Engagement Strategies,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/grassroots2014_cover_play.jpg,Winners: American Express and Starwood Asia Pacific Hotels & Resorts,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BRQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+RQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184908,Center for Creative Leadership Award for Best Leadership Development,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/ccl2014_cover_play.jpg,Winner: Unilever Asia,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BQAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+QAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184910,Frazer Jones Award for Outstanding Contribution to HR,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/frazerjones_2014_cover_play.jpg,"Winner: John Nolan, Senior Vice President for Human Resources for Global Markets, Unilever Asia","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BQgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+QgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
184911,Hays Award for Employer of Choice,,3/4/2014 0:00,3/4/2114 0:00,/files/image/HRM/hays2014_cover_play.jpg,Winner: UBS AG,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5u%2BSQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5u+SQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/4/2014 0:00,780,HRM,1,,0,780
185167,SME Employer of the Year,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/smeoftheyear2014_cover_play.jpg,Winner: Jason Marine Group,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5LAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5LAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185168,Best HR Manager,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/hrmanager2014_cover_play.jpg,"Winner: Sean Lim, Manager Human Capital Development, Auric Pacific Group","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5KgA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5KgA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185169,HR Young Achiever,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/youngachiever2014_cover_play.jpg,"Winner: Koo Shun Ting, Executive (Management Associate), Tan Tock Seng Hospital","<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5KAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5KAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185170,Best Recruitment Strategies,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/recruitmentstrategies2014_cover_play.jpg,Winner: McDonald's Restaurants,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5IwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5IwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185171,Best Graduate Development,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/graduatedev2014_cover_play.jpg,Winner: DBS Bank,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5IQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5IQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185172,Best Health & Wellbeing,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/healthandwellbeing2014_cover_play.jpg,Winner: Tan Tock Seng Hospital,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5HQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5HQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185173,Best Reward & Recognition Strategies,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/rewardandrecognition2014_cover_play.jpg,Winner: DBS Bank,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5GwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5GwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185174,Best Mature and Re-Employment Practices,,3/3/2014 0:00,3/10/2114 0:00,/files/image/HRM/matureandreemployment2014_cover_play.jpg,Winner: McDonald's Restaurants,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5GQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5GQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185175,Best CSR Practices,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/csraward2014_cover_play.jpg,Winner: Accor Asia Pacific,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5BAA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5BAA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185176,Best Use of Social Media,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/socialmedia2014_cover_play.jpg,Winner: SingTel Group,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5AwA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5AwA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185177,Best Diversity & Inclusion Strategies,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/diversityandinclusion2014_cover_play.jpg,Winner: Dell,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5AQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5AQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185178,Best Performance & Productivity Practices,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/performanceandproductivity2014_cover_play.jpg,Winner: Unilever Asia,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y4cQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y4cQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185179,Best Work-Life Balance,,3/3/2014 0:00,3/3/2114 0:00,/files/image/HRM/worklifebalance2014_cover_play.jpg,Winner: DBS Bank,"<iframe allowfullscreen="""" frameborder=""0"" height=""250"" src=""http://blip.tv/play/h7dgg5y5VQA.html?p=1"" width=""300""></iframe><embed src=""http://a.blip.tv/api.swf#h7dgg5y5VQA"" style=""display:none"" type=""application/x-shockwave-flash""></embed>",3/10/2014 0:00,780,HRM,1,,0,780
185482,Hays Employer of Choice: UBS shares its winning secrets,,3/18/2014 0:00,3/18/2114 0:00,/files/image/HRM/mark_leong_cover.jpg,"Mark Leong, HR Director at UBS shares how the bank empowers and engages its staff through education and development","<iframe allowfullscreen="""" frameborder=""0"" height=""225"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99615645?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""300""></iframe>",3/17/2014 0:00,780,HRM,1,,0,780
185495,Standard Chartered : Where L&D is always evolving,,3/25/2014 0:00,3/25/2114 0:00,/files/image/HRM/oberdan_cover.jpg,"Oberdan Marianetti, Head of Learning at Standard Chartered Bank, shares tips on establishing an effective learning and development framework","<iframe allowfullscreen="""" frameborder=""0"" height=""225"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99610069?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""300""></iframe>",3/17/2014 0:00,780,HRM,1,,0,780
186017,Tailor-make your talent strategy: Top tips from Carlsberg,,4/1/2014 0:00,4/1/2114 0:00,/files/image/HRM/carlsberg_cover.jpg,"John Botia, MD, Carlsberg, explains how customised HR practices can help bring out the best in your employees","<iframe allowfullscreen="""" frameborder=""0"" height=""225"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99610017?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""300""></iframe>",3/31/2014 0:00,780,HRM,1,,0,780
186244,Spearheading corporate democracy @ Facebook,,4/8/2014 0:00,4/8/2114 0:00,/files/image/HRM/nitin_more_cover.jpg,"Dr. Nitin More, Head Ð Learning & Development, Facebook, shares how technology and social media helps employees have a voice in the company","<iframe allowfullscreen="""" frameborder=""0"" height=""225"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99601871?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""300""></iframe>",4/7/2014 0:00,780,HRM,1,,0,780
186526,Organisational leadership in the 21st century,,4/15/2014 0:00,4/15/2114 0:00,/files/image/HRM/sherman_ong_cover.jpg,"Sherman Ong, Chief Development Officer, National Cancer Centre, shares with us the core competencies required in a leader today","<iframe allowfullscreen="""" frameborder=""0"" height=""225"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99609597?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""300""></iframe>",4/14/2014 0:00,780,HRM,1,,0,780
186698,MasterCard Ð International mobility and training for HiPo talent,,4/22/2014 0:00,4/22/2114 0:00,/files/image/HRM/rajan_krishnakumar_cover.jpg,"Appandairajan Krishnakumar, Senior Business Partner - HR, MasterCard, shares how his organisation effectively selects its high potential talent, sends them off on international assignments and trains them.","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99602974?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",4/17/2014 0:00,780,HRM,1,,0,780
187182,Leverage on your productivity,,5/6/2014 0:00,5/6/2114 0:00,/files/image/HRM/lyn_lee_cover.jpg,"How can organisations enhance their work processes and maximise their profits? HRM TV speaks to Lyn Lee, VP HR, Shell Business Service Centres, Shell Eastern Petroleum","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99612548?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",5/5/2014 0:00,780,HRM,1,,0,780
187633,Dave Ulrich: Key predictions on the future of HR,,5/20/2014 0:00,5/20/2114 0:00,/files/image/HRM/qna_daveulrich_cover.jpg,HR Guru Dave Ulrich shares how HR has evolved over the past decade and what new competencies it needs to face emerging business challenges,"<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99612949?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",5/15/2014 0:00,780,HRM,1,,0,780
